char,x,y,width,height,char_idx_in_line,line_idx,page,word
 ,950.0,233.0,15.0,31,55,1,page_6,
f,965.0,233.0,15.0,31,56,1,page_6,fixed
i,980.0,233.0,15.0,31,57,1,page_6,fixed
x,995.0,233.0,15.0,31,58,1,page_6,fixed
e,1010.0,233.0,15.0,31,59,1,page_6,fixed
d,1025.0,233.0,15.0,31,60,1,page_6,fixed
p,125.0,326.0,15.0,31,0,2,page_6,points
o,140.0,326.0,15.0,31,1,2,page_6,points
i,155.0,326.0,15.0,31,2,2,page_6,points
n,170.0,326.0,15.0,31,3,2,page_6,points
t,185.0,326.0,15.0,31,4,2,page_6,points
s,200.0,326.0,15.0,31,5,2,page_6,points
 ,215.0,326.0,15.0,31,6,2,page_6,
o,230.0,326.0,15.0,31,7,2,page_6,of
f,245.0,326.0,15.0,31,8,2,page_6,of
 ,260.0,326.0,15.0,31,9,2,page_6,
g,275.0,326.0,15.0,31,10,2,page_6,gaze.
a,290.0,326.0,15.0,31,11,2,page_6,gaze.
z,305.0,326.0,15.0,31,12,2,page_6,gaze.
e,320.0,326.0,15.0,31,13,2,page_6,gaze.
.,335.0,326.0,15.0,31,14,2,page_6,gaze.
 ,350.0,326.0,15.0,31,15,2,page_6,
T,365.0,326.0,15.0,31,16,2,page_6,The
h,380.0,326.0,15.0,31,17,2,page_6,The
e,395.0,326.0,15.0,31,18,2,page_6,The
 ,410.0,326.0,15.0,31,19,2,page_6,
d,425.0,326.0,15.0,31,20,2,page_6,device
e,440.0,326.0,15.0,31,21,2,page_6,device
v,455.0,326.0,15.0,31,22,2,page_6,device
i,470.0,326.0,15.0,31,23,2,page_6,device
c,485.0,326.0,15.0,31,24,2,page_6,device
e,500.0,326.0,15.0,31,25,2,page_6,device
 ,515.0,326.0,15.0,31,26,2,page_6,
u,530.0,326.0,15.0,31,27,2,page_6,used
s,545.0,326.0,15.0,31,28,2,page_6,used
e,560.0,326.0,15.0,31,29,2,page_6,used
d,575.0,326.0,15.0,31,30,2,page_6,used
 ,590.0,326.0,15.0,31,31,2,page_6,
t,605.0,326.0,15.0,31,32,2,page_6,to
o,620.0,326.0,15.0,31,33,2,page_6,to
 ,635.0,326.0,15.0,31,34,2,page_6,
m,650.0,326.0,15.0,31,35,2,page_6,measure
e,665.0,326.0,15.0,31,36,2,page_6,measure
a,680.0,326.0,15.0,31,37,2,page_6,measure
s,695.0,326.0,15.0,31,38,2,page_6,measure
u,710.0,326.0,15.0,31,39,2,page_6,measure
r,725.0,326.0,15.0,31,40,2,page_6,measure
e,740.0,326.0,15.0,31,41,2,page_6,measure
 ,755.0,326.0,15.0,31,42,2,page_6,
t,770.0,326.0,15.0,31,43,2,page_6,the
h,785.0,326.0,15.0,31,44,2,page_6,the
e,800.0,326.0,15.0,31,45,2,page_6,the
 ,815.0,326.0,15.0,31,46,2,page_6,
e,830.0,326.0,15.0,31,47,2,page_6,eye
y,845.0,326.0,15.0,31,48,2,page_6,eye
e,860.0,326.0,15.0,31,49,2,page_6,eye
 ,875.0,326.0,15.0,31,50,2,page_6,
p,890.0,326.0,15.0,31,51,2,page_6,positions
o,905.0,326.0,15.0,31,52,2,page_6,positions
s,920.0,326.0,15.0,31,53,2,page_6,positions
i,935.0,326.0,15.0,31,54,2,page_6,positions
t,950.0,326.0,15.0,31,55,2,page_6,positions
i,965.0,326.0,15.0,31,56,2,page_6,positions
o,980.0,326.0,15.0,31,57,2,page_6,positions
n,995.0,326.0,15.0,31,58,2,page_6,positions
s,1010.0,326.0,15.0,31,59,2,page_6,positions
 ,1025.0,326.0,15.0,31,60,2,page_6,
a,1040.0,326.0,15.0,31,61,2,page_6,and
n,1055.0,326.0,15.0,31,62,2,page_6,and
d,1070.0,326.0,15.0,31,63,2,page_6,and
e,125.0,419.0,15.0,31,0,3,page_6,eye
y,140.0,419.0,15.0,31,1,3,page_6,eye
e,155.0,419.0,15.0,31,2,3,page_6,eye
 ,170.0,419.0,15.0,31,3,3,page_6,
m,185.0,419.0,15.0,31,4,3,page_6,movements
o,200.0,419.0,15.0,31,5,3,page_6,movements
v,215.0,419.0,15.0,31,6,3,page_6,movements
e,230.0,419.0,15.0,31,7,3,page_6,movements
m,245.0,419.0,15.0,31,8,3,page_6,movements
e,260.0,419.0,15.0,31,9,3,page_6,movements
n,275.0,419.0,15.0,31,10,3,page_6,movements
t,290.0,419.0,15.0,31,11,3,page_6,movements
s,305.0,419.0,15.0,31,12,3,page_6,movements
 ,320.0,419.0,15.0,31,13,3,page_6,
i,335.0,419.0,15.0,31,14,3,page_6,is
s,350.0,419.0,15.0,31,15,3,page_6,is
 ,365.0,419.0,15.0,31,16,3,page_6,
c,380.0,419.0,15.0,31,17,3,page_6,called
a,395.0,419.0,15.0,31,18,3,page_6,called
l,410.0,419.0,15.0,31,19,3,page_6,called
l,425.0,419.0,15.0,31,20,3,page_6,called
e,440.0,419.0,15.0,31,21,3,page_6,called
d,455.0,419.0,15.0,31,22,3,page_6,called
 ,470.0,419.0,15.0,31,23,3,page_6,
a,485.0,419.0,15.0,31,24,3,page_6,an
n,500.0,419.0,15.0,31,25,3,page_6,an
 ,515.0,419.0,15.0,31,26,3,page_6,
e,530.0,419.0,15.0,31,27,3,page_6,eye
y,545.0,419.0,15.0,31,28,3,page_6,eye
e,560.0,419.0,15.0,31,29,3,page_6,eye
 ,575.0,419.0,15.0,31,30,3,page_6,
t,590.0,419.0,15.0,31,31,3,page_6,tracker.
r,605.0,419.0,15.0,31,32,3,page_6,tracker.
a,620.0,419.0,15.0,31,33,3,page_6,tracker.
c,635.0,419.0,15.0,31,34,3,page_6,tracker.
k,650.0,419.0,15.0,31,35,3,page_6,tracker.
e,665.0,419.0,15.0,31,36,3,page_6,tracker.
r,680.0,419.0,15.0,31,37,3,page_6,tracker.
.,695.0,419.0,15.0,31,38,3,page_6,tracker.
 ,710.0,419.0,15.0,31,39,3,page_6,
I,725.0,419.0,15.0,31,40,3,page_6,It
t,740.0,419.0,15.0,31,41,3,page_6,It
 ,755.0,419.0,15.0,31,42,3,page_6,
c,770.0,419.0,15.0,31,43,3,page_6,consists
o,785.0,419.0,15.0,31,44,3,page_6,consists
n,800.0,419.0,15.0,31,45,3,page_6,consists
s,815.0,419.0,15.0,31,46,3,page_6,consists
i,830.0,419.0,15.0,31,47,3,page_6,consists
s,845.0,419.0,15.0,31,48,3,page_6,consists
t,860.0,419.0,15.0,31,49,3,page_6,consists
s,875.0,419.0,15.0,31,50,3,page_6,consists
 ,890.0,419.0,15.0,31,51,3,page_6,
o,905.0,419.0,15.0,31,52,3,page_6,of
f,920.0,419.0,15.0,31,53,3,page_6,of
 ,935.0,419.0,15.0,31,54,3,page_6,
a,950.0,419.0,15.0,31,55,3,page_6,an
n,965.0,419.0,15.0,31,56,3,page_6,an
 ,980.0,419.0,15.0,31,57,3,page_6,
i,995.0,419.0,15.0,31,58,3,page_6,infrared
n,1010.0,419.0,15.0,31,59,3,page_6,infrared
f,1025.0,419.0,15.0,31,60,3,page_6,infrared
r,1040.0,419.0,15.0,31,61,3,page_6,infrared
a,1055.0,419.0,15.0,31,62,3,page_6,infrared
r,1070.0,419.0,15.0,31,63,3,page_6,infrared
e,1085.0,419.0,15.0,31,64,3,page_6,infrared
d,1100.0,419.0,15.0,31,65,3,page_6,infrared
c,125.0,512.0,15.0,31,0,4,page_6,"camera,"
a,140.0,512.0,15.0,31,1,4,page_6,"camera,"
m,155.0,512.0,15.0,31,2,4,page_6,"camera,"
e,170.0,512.0,15.0,31,3,4,page_6,"camera,"
r,185.0,512.0,15.0,31,4,4,page_6,"camera,"
a,200.0,512.0,15.0,31,5,4,page_6,"camera,"
",",215.0,512.0,15.0,31,6,4,page_6,"camera,"
 ,230.0,512.0,15.0,31,7,4,page_6,
u,245.0,512.0,15.0,31,8,4,page_6,using
s,260.0,512.0,15.0,31,9,4,page_6,using
i,275.0,512.0,15.0,31,10,4,page_6,using
n,290.0,512.0,15.0,31,11,4,page_6,using
g,305.0,512.0,15.0,31,12,4,page_6,using
 ,320.0,512.0,15.0,31,13,4,page_6,
a,335.0,512.0,15.0,31,14,4,page_6,a
 ,350.0,512.0,15.0,31,15,4,page_6,
l,365.0,512.0,15.0,31,16,4,page_6,light
i,380.0,512.0,15.0,31,17,4,page_6,light
g,395.0,512.0,15.0,31,18,4,page_6,light
h,410.0,512.0,15.0,31,19,4,page_6,light
t,425.0,512.0,15.0,31,20,4,page_6,light
 ,440.0,512.0,15.0,31,21,4,page_6,
f,455.0,512.0,15.0,31,22,4,page_6,frequency
r,470.0,512.0,15.0,31,23,4,page_6,frequency
e,485.0,512.0,15.0,31,24,4,page_6,frequency
q,500.0,512.0,15.0,31,25,4,page_6,frequency
u,515.0,512.0,15.0,31,26,4,page_6,frequency
e,530.0,512.0,15.0,31,27,4,page_6,frequency
n,545.0,512.0,15.0,31,28,4,page_6,frequency
c,560.0,512.0,15.0,31,29,4,page_6,frequency
y,575.0,512.0,15.0,31,30,4,page_6,frequency
 ,590.0,512.0,15.0,31,31,4,page_6,
t,605.0,512.0,15.0,31,32,4,page_6,that
h,620.0,512.0,15.0,31,33,4,page_6,that
a,635.0,512.0,15.0,31,34,4,page_6,that
t,650.0,512.0,15.0,31,35,4,page_6,that
 ,665.0,512.0,15.0,31,36,4,page_6,
d,680.0,512.0,15.0,31,37,4,page_6,does
o,695.0,512.0,15.0,31,38,4,page_6,does
e,710.0,512.0,15.0,31,39,4,page_6,does
s,725.0,512.0,15.0,31,40,4,page_6,does
 ,740.0,512.0,15.0,31,41,4,page_6,
n,755.0,512.0,15.0,31,42,4,page_6,not
o,770.0,512.0,15.0,31,43,4,page_6,not
t,785.0,512.0,15.0,31,44,4,page_6,not
 ,800.0,512.0,15.0,31,45,4,page_6,
b,815.0,512.0,15.0,31,46,4,page_6,bother
o,830.0,512.0,15.0,31,47,4,page_6,bother
t,845.0,512.0,15.0,31,48,4,page_6,bother
h,860.0,512.0,15.0,31,49,4,page_6,bother
e,875.0,512.0,15.0,31,50,4,page_6,bother
r,890.0,512.0,15.0,31,51,4,page_6,bother
 ,905.0,512.0,15.0,31,52,4,page_6,
o,920.0,512.0,15.0,31,53,4,page_6,or
r,935.0,512.0,15.0,31,54,4,page_6,or
 ,950.0,512.0,15.0,31,55,4,page_6,
h,965.0,512.0,15.0,31,56,4,page_6,hurt
u,980.0,512.0,15.0,31,57,4,page_6,hurt
r,995.0,512.0,15.0,31,58,4,page_6,hurt
t,1010.0,512.0,15.0,31,59,4,page_6,hurt
 ,1025.0,512.0,15.0,31,60,4,page_6,
t,1040.0,512.0,15.0,31,61,4,page_6,the
h,1055.0,512.0,15.0,31,62,4,page_6,the
e,1070.0,512.0,15.0,31,63,4,page_6,the
h,125.0,605.0,15.0,31,0,5,page_6,human
u,140.0,605.0,15.0,31,1,5,page_6,human
m,155.0,605.0,15.0,31,2,5,page_6,human
a,170.0,605.0,15.0,31,3,5,page_6,human
n,185.0,605.0,15.0,31,4,5,page_6,human
 ,200.0,605.0,15.0,31,5,5,page_6,
e,215.0,605.0,15.0,31,6,5,page_6,eye.
y,230.0,605.0,15.0,31,7,5,page_6,eye.
e,245.0,605.0,15.0,31,8,5,page_6,eye.
.,260.0,605.0,15.0,31,9,5,page_6,eye.
W,125.0,140.0,15.0,31,0,0,page_7,With
i,140.0,140.0,15.0,31,1,0,page_7,With
t,155.0,140.0,15.0,31,2,0,page_7,With
h,170.0,140.0,15.0,31,3,0,page_7,With
 ,185.0,140.0,15.0,31,4,0,page_7,
t,200.0,140.0,15.0,31,5,0,page_7,the
h,215.0,140.0,15.0,31,6,0,page_7,the
e,230.0,140.0,15.0,31,7,0,page_7,the
 ,245.0,140.0,15.0,31,8,0,page_7,
h,260.0,140.0,15.0,31,9,0,page_7,help
e,275.0,140.0,15.0,31,10,0,page_7,help
l,290.0,140.0,15.0,31,11,0,page_7,help
p,305.0,140.0,15.0,31,12,0,page_7,help
 ,320.0,140.0,15.0,31,13,0,page_7,
o,335.0,140.0,15.0,31,14,0,page_7,of
f,350.0,140.0,15.0,31,15,0,page_7,of
 ,365.0,140.0,15.0,31,16,0,page_7,
i,380.0,140.0,15.0,31,17,0,page_7,image
m,395.0,140.0,15.0,31,18,0,page_7,image
a,410.0,140.0,15.0,31,19,0,page_7,image
g,425.0,140.0,15.0,31,20,0,page_7,image
e,440.0,140.0,15.0,31,21,0,page_7,image
 ,455.0,140.0,15.0,31,22,0,page_7,
r,470.0,140.0,15.0,31,23,0,page_7,recognition
e,485.0,140.0,15.0,31,24,0,page_7,recognition
c,500.0,140.0,15.0,31,25,0,page_7,recognition
o,515.0,140.0,15.0,31,26,0,page_7,recognition
g,530.0,140.0,15.0,31,27,0,page_7,recognition
n,545.0,140.0,15.0,31,28,0,page_7,recognition
i,560.0,140.0,15.0,31,29,0,page_7,recognition
t,575.0,140.0,15.0,31,30,0,page_7,recognition
i,590.0,140.0,15.0,31,31,0,page_7,recognition
o,605.0,140.0,15.0,31,32,0,page_7,recognition
n,620.0,140.0,15.0,31,33,0,page_7,recognition
 ,635.0,140.0,15.0,31,34,0,page_7,
a,650.0,140.0,15.0,31,35,0,page_7,"algorithms,"
l,665.0,140.0,15.0,31,36,0,page_7,"algorithms,"
g,680.0,140.0,15.0,31,37,0,page_7,"algorithms,"
o,695.0,140.0,15.0,31,38,0,page_7,"algorithms,"
r,710.0,140.0,15.0,31,39,0,page_7,"algorithms,"
i,725.0,140.0,15.0,31,40,0,page_7,"algorithms,"
t,740.0,140.0,15.0,31,41,0,page_7,"algorithms,"
h,755.0,140.0,15.0,31,42,0,page_7,"algorithms,"
m,770.0,140.0,15.0,31,43,0,page_7,"algorithms,"
s,785.0,140.0,15.0,31,44,0,page_7,"algorithms,"
",",800.0,140.0,15.0,31,45,0,page_7,"algorithms,"
 ,815.0,140.0,15.0,31,46,0,page_7,
t,830.0,140.0,15.0,31,47,0,page_7,the
h,845.0,140.0,15.0,31,48,0,page_7,the
e,860.0,140.0,15.0,31,49,0,page_7,the
 ,875.0,140.0,15.0,31,50,0,page_7,
e,890.0,140.0,15.0,31,51,0,page_7,eye
y,905.0,140.0,15.0,31,52,0,page_7,eye
e,920.0,140.0,15.0,31,53,0,page_7,eye
 ,935.0,140.0,15.0,31,54,0,page_7,
t,950.0,140.0,15.0,31,55,0,page_7,tracker
r,965.0,140.0,15.0,31,56,0,page_7,tracker
a,980.0,140.0,15.0,31,57,0,page_7,tracker
c,995.0,140.0,15.0,31,58,0,page_7,tracker
k,1010.0,140.0,15.0,31,59,0,page_7,tracker
e,1025.0,140.0,15.0,31,60,0,page_7,tracker
r,1040.0,140.0,15.0,31,61,0,page_7,tracker
 ,1055.0,140.0,15.0,31,62,0,page_7,
c,1070.0,140.0,15.0,31,63,0,page_7,can
a,1085.0,140.0,15.0,31,64,0,page_7,can
n,1100.0,140.0,15.0,31,65,0,page_7,can
e,125.0,233.0,15.0,31,0,1,page_7,estimate
s,140.0,233.0,15.0,31,1,1,page_7,estimate
t,155.0,233.0,15.0,31,2,1,page_7,estimate
i,170.0,233.0,15.0,31,3,1,page_7,estimate
m,185.0,233.0,15.0,31,4,1,page_7,estimate
a,200.0,233.0,15.0,31,5,1,page_7,estimate
t,215.0,233.0,15.0,31,6,1,page_7,estimate
e,230.0,233.0,15.0,31,7,1,page_7,estimate
 ,245.0,233.0,15.0,31,8,1,page_7,
g,260.0,233.0,15.0,31,9,1,page_7,gaze
a,275.0,233.0,15.0,31,10,1,page_7,gaze
z,290.0,233.0,15.0,31,11,1,page_7,gaze
e,305.0,233.0,15.0,31,12,1,page_7,gaze
 ,320.0,233.0,15.0,31,13,1,page_7,
p,335.0,233.0,15.0,31,14,1,page_7,points
o,350.0,233.0,15.0,31,15,1,page_7,points
i,365.0,233.0,15.0,31,16,1,page_7,points
n,380.0,233.0,15.0,31,17,1,page_7,points
t,395.0,233.0,15.0,31,18,1,page_7,points
s,410.0,233.0,15.0,31,19,1,page_7,points
 ,425.0,233.0,15.0,31,20,1,page_7,
v,440.0,233.0,15.0,31,21,1,page_7,very
e,455.0,233.0,15.0,31,22,1,page_7,very
r,470.0,233.0,15.0,31,23,1,page_7,very
y,485.0,233.0,15.0,31,24,1,page_7,very
 ,500.0,233.0,15.0,31,25,1,page_7,
a,515.0,233.0,15.0,31,26,1,page_7,accurately
c,530.0,233.0,15.0,31,27,1,page_7,accurately
c,545.0,233.0,15.0,31,28,1,page_7,accurately
u,560.0,233.0,15.0,31,29,1,page_7,accurately
r,575.0,233.0,15.0,31,30,1,page_7,accurately
a,590.0,233.0,15.0,31,31,1,page_7,accurately
t,605.0,233.0,15.0,31,32,1,page_7,accurately
e,620.0,233.0,15.0,31,33,1,page_7,accurately
l,635.0,233.0,15.0,31,34,1,page_7,accurately
y,650.0,233.0,15.0,31,35,1,page_7,accurately
 ,665.0,233.0,15.0,31,36,1,page_7,
b,680.0,233.0,15.0,31,37,1,page_7,by
y,695.0,233.0,15.0,31,38,1,page_7,by
 ,710.0,233.0,15.0,31,39,1,page_7,
k,725.0,233.0,15.0,31,40,1,page_7,knowing
n,740.0,233.0,15.0,31,41,1,page_7,knowing
o,755.0,233.0,15.0,31,42,1,page_7,knowing
w,770.0,233.0,15.0,31,43,1,page_7,knowing
i,785.0,233.0,15.0,31,44,1,page_7,knowing
n,800.0,233.0,15.0,31,45,1,page_7,knowing
g,815.0,233.0,15.0,31,46,1,page_7,knowing
 ,830.0,233.0,15.0,31,47,1,page_7,
t,845.0,233.0,15.0,31,48,1,page_7,the
h,860.0,233.0,15.0,31,49,1,page_7,the
e,875.0,233.0,15.0,31,50,1,page_7,the
 ,890.0,233.0,15.0,31,51,1,page_7,
p,905.0,233.0,15.0,31,52,1,page_7,position
o,920.0,233.0,15.0,31,53,1,page_7,position
s,935.0,233.0,15.0,31,54,1,page_7,position
i,950.0,233.0,15.0,31,55,1,page_7,position
t,965.0,233.0,15.0,31,56,1,page_7,position
i,980.0,233.0,15.0,31,57,1,page_7,position
o,995.0,233.0,15.0,31,58,1,page_7,position
n,1010.0,233.0,15.0,31,59,1,page_7,position
 ,1025.0,233.0,15.0,31,60,1,page_7,
o,1040.0,233.0,15.0,31,61,1,page_7,of
f,1055.0,233.0,15.0,31,62,1,page_7,of
 ,1070.0,233.0,15.0,31,63,1,page_7,
t,1085.0,233.0,15.0,31,64,1,page_7,the
h,1100.0,233.0,15.0,31,65,1,page_7,the
e,1115.0,233.0,15.0,31,66,1,page_7,the
h,125.0,326.0,15.0,31,0,2,page_7,head
e,140.0,326.0,15.0,31,1,2,page_7,head
a,155.0,326.0,15.0,31,2,2,page_7,head
d,170.0,326.0,15.0,31,3,2,page_7,head
 ,185.0,326.0,15.0,31,4,2,page_7,
a,200.0,326.0,15.0,31,5,2,page_7,and
n,215.0,326.0,15.0,31,6,2,page_7,and
d,230.0,326.0,15.0,31,7,2,page_7,and
 ,245.0,326.0,15.0,31,8,2,page_7,
e,260.0,326.0,15.0,31,9,2,page_7,"eyes,"
y,275.0,326.0,15.0,31,10,2,page_7,"eyes,"
e,290.0,326.0,15.0,31,11,2,page_7,"eyes,"
s,305.0,326.0,15.0,31,12,2,page_7,"eyes,"
",",320.0,326.0,15.0,31,13,2,page_7,"eyes,"
 ,335.0,326.0,15.0,31,14,2,page_7,
t,350.0,326.0,15.0,31,15,2,page_7,the
h,365.0,326.0,15.0,31,16,2,page_7,the
e,380.0,326.0,15.0,31,17,2,page_7,the
 ,395.0,326.0,15.0,31,18,2,page_7,
d,410.0,326.0,15.0,31,19,2,page_7,distance
i,425.0,326.0,15.0,31,20,2,page_7,distance
s,440.0,326.0,15.0,31,21,2,page_7,distance
t,455.0,326.0,15.0,31,22,2,page_7,distance
a,470.0,326.0,15.0,31,23,2,page_7,distance
n,485.0,326.0,15.0,31,24,2,page_7,distance
c,500.0,326.0,15.0,31,25,2,page_7,distance
e,515.0,326.0,15.0,31,26,2,page_7,distance
 ,530.0,326.0,15.0,31,27,2,page_7,
t,545.0,326.0,15.0,31,28,2,page_7,to
o,560.0,326.0,15.0,31,29,2,page_7,to
 ,575.0,326.0,15.0,31,30,2,page_7,
t,590.0,326.0,15.0,31,31,2,page_7,the
h,605.0,326.0,15.0,31,32,2,page_7,the
e,620.0,326.0,15.0,31,33,2,page_7,the
 ,635.0,326.0,15.0,31,34,2,page_7,
s,650.0,326.0,15.0,31,35,2,page_7,screen
c,665.0,326.0,15.0,31,36,2,page_7,screen
r,680.0,326.0,15.0,31,37,2,page_7,screen
e,695.0,326.0,15.0,31,38,2,page_7,screen
e,710.0,326.0,15.0,31,39,2,page_7,screen
n,725.0,326.0,15.0,31,40,2,page_7,screen
 ,740.0,326.0,15.0,31,41,2,page_7,
a,755.0,326.0,15.0,31,42,2,page_7,a
 ,770.0,326.0,15.0,31,43,2,page_7,
p,785.0,326.0,15.0,31,44,2,page_7,participant
a,800.0,326.0,15.0,31,45,2,page_7,participant
r,815.0,326.0,15.0,31,46,2,page_7,participant
t,830.0,326.0,15.0,31,47,2,page_7,participant
i,845.0,326.0,15.0,31,48,2,page_7,participant
c,860.0,326.0,15.0,31,49,2,page_7,participant
i,875.0,326.0,15.0,31,50,2,page_7,participant
p,890.0,326.0,15.0,31,51,2,page_7,participant
a,905.0,326.0,15.0,31,52,2,page_7,participant
n,920.0,326.0,15.0,31,53,2,page_7,participant
t,935.0,326.0,15.0,31,54,2,page_7,participant
 ,950.0,326.0,15.0,31,55,2,page_7,
i,965.0,326.0,15.0,31,56,2,page_7,is
s,980.0,326.0,15.0,31,57,2,page_7,is
 ,995.0,326.0,15.0,31,58,2,page_7,
l,1010.0,326.0,15.0,31,59,2,page_7,looking
o,1025.0,326.0,15.0,31,60,2,page_7,looking
o,1040.0,326.0,15.0,31,61,2,page_7,looking
k,1055.0,326.0,15.0,31,62,2,page_7,looking
i,1070.0,326.0,15.0,31,63,2,page_7,looking
n,1085.0,326.0,15.0,31,64,2,page_7,looking
g,1100.0,326.0,15.0,31,65,2,page_7,looking
a,125.0,419.0,15.0,31,0,3,page_7,at
t,140.0,419.0,15.0,31,1,3,page_7,at
 ,155.0,419.0,15.0,31,2,3,page_7,
a,170.0,419.0,15.0,31,3,3,page_7,and
n,185.0,419.0,15.0,31,4,3,page_7,and
d,200.0,419.0,15.0,31,5,3,page_7,and
 ,215.0,419.0,15.0,31,6,3,page_7,
t,230.0,419.0,15.0,31,7,3,page_7,the
h,245.0,419.0,15.0,31,8,3,page_7,the
e,260.0,419.0,15.0,31,9,3,page_7,the
 ,275.0,419.0,15.0,31,10,3,page_7,
e,290.0,419.0,15.0,31,11,3,page_7,eye
y,305.0,419.0,15.0,31,12,3,page_7,eye
e,320.0,419.0,15.0,31,13,3,page_7,eye
 ,335.0,419.0,15.0,31,14,3,page_7,
t,350.0,419.0,15.0,31,15,3,page_7,tracker's
r,365.0,419.0,15.0,31,16,3,page_7,tracker's
a,380.0,419.0,15.0,31,17,3,page_7,tracker's
c,395.0,419.0,15.0,31,18,3,page_7,tracker's
k,410.0,419.0,15.0,31,19,3,page_7,tracker's
e,425.0,419.0,15.0,31,20,3,page_7,tracker's
r,440.0,419.0,15.0,31,21,3,page_7,tracker's
',455.0,419.0,15.0,31,22,3,page_7,tracker's
s,470.0,419.0,15.0,31,23,3,page_7,tracker's
 ,485.0,419.0,15.0,31,24,3,page_7,
p,500.0,419.0,15.0,31,25,3,page_7,position.
o,515.0,419.0,15.0,31,26,3,page_7,position.
s,530.0,419.0,15.0,31,27,3,page_7,position.
i,545.0,419.0,15.0,31,28,3,page_7,position.
t,560.0,419.0,15.0,31,29,3,page_7,position.
i,575.0,419.0,15.0,31,30,3,page_7,position.
o,590.0,419.0,15.0,31,31,3,page_7,position.
n,605.0,419.0,15.0,31,32,3,page_7,position.
.,620.0,419.0,15.0,31,33,3,page_7,position.
 ,635.0,419.0,15.0,31,34,3,page_7,
E,650.0,419.0,15.0,31,35,3,page_7,Eye-tracking
y,665.0,419.0,15.0,31,36,3,page_7,Eye-tracking
e,680.0,419.0,15.0,31,37,3,page_7,Eye-tracking
-,695.0,419.0,15.0,31,38,3,page_7,Eye-tracking
t,710.0,419.0,15.0,31,39,3,page_7,Eye-tracking
r,725.0,419.0,15.0,31,40,3,page_7,Eye-tracking
a,740.0,419.0,15.0,31,41,3,page_7,Eye-tracking
c,755.0,419.0,15.0,31,42,3,page_7,Eye-tracking
k,770.0,419.0,15.0,31,43,3,page_7,Eye-tracking
i,785.0,419.0,15.0,31,44,3,page_7,Eye-tracking
n,800.0,419.0,15.0,31,45,3,page_7,Eye-tracking
g,815.0,419.0,15.0,31,46,3,page_7,Eye-tracking
 ,830.0,419.0,15.0,31,47,3,page_7,
i,845.0,419.0,15.0,31,48,3,page_7,is
s,860.0,419.0,15.0,31,49,3,page_7,is
 ,875.0,419.0,15.0,31,50,3,page_7,
a,890.0,419.0,15.0,31,51,3,page_7,a
 ,905.0,419.0,15.0,31,52,3,page_7,
h,920.0,419.0,15.0,31,53,3,page_7,helpful
e,935.0,419.0,15.0,31,54,3,page_7,helpful
l,950.0,419.0,15.0,31,55,3,page_7,helpful
p,965.0,419.0,15.0,31,56,3,page_7,helpful
f,980.0,419.0,15.0,31,57,3,page_7,helpful
u,995.0,419.0,15.0,31,58,3,page_7,helpful
l,1010.0,419.0,15.0,31,59,3,page_7,helpful
t,125.0,512.0,15.0,31,0,4,page_7,technology
e,140.0,512.0,15.0,31,1,4,page_7,technology
c,155.0,512.0,15.0,31,2,4,page_7,technology
h,170.0,512.0,15.0,31,3,4,page_7,technology
n,185.0,512.0,15.0,31,4,4,page_7,technology
o,200.0,512.0,15.0,31,5,4,page_7,technology
l,215.0,512.0,15.0,31,6,4,page_7,technology
o,230.0,512.0,15.0,31,7,4,page_7,technology
g,245.0,512.0,15.0,31,8,4,page_7,technology
y,260.0,512.0,15.0,31,9,4,page_7,technology
 ,275.0,512.0,15.0,31,10,4,page_7,
f,290.0,512.0,15.0,31,11,4,page_7,for
o,305.0,512.0,15.0,31,12,4,page_7,for
r,320.0,512.0,15.0,31,13,4,page_7,for
 ,335.0,512.0,15.0,31,14,4,page_7,
m,350.0,512.0,15.0,31,15,4,page_7,many
a,365.0,512.0,15.0,31,16,4,page_7,many
n,380.0,512.0,15.0,31,17,4,page_7,many
y,395.0,512.0,15.0,31,18,4,page_7,many
 ,410.0,512.0,15.0,31,19,4,page_7,
a,425.0,512.0,15.0,31,20,4,page_7,applications.
p,440.0,512.0,15.0,31,21,4,page_7,applications.
p,455.0,512.0,15.0,31,22,4,page_7,applications.
l,470.0,512.0,15.0,31,23,4,page_7,applications.
i,485.0,512.0,15.0,31,24,4,page_7,applications.
c,500.0,512.0,15.0,31,25,4,page_7,applications.
a,515.0,512.0,15.0,31,26,4,page_7,applications.
t,530.0,512.0,15.0,31,27,4,page_7,applications.
i,545.0,512.0,15.0,31,28,4,page_7,applications.
o,560.0,512.0,15.0,31,29,4,page_7,applications.
n,575.0,512.0,15.0,31,30,4,page_7,applications.
s,590.0,512.0,15.0,31,31,4,page_7,applications.
.,605.0,512.0,15.0,31,32,4,page_7,applications.
 ,620.0,512.0,15.0,31,33,4,page_7,
F,635.0,512.0,15.0,31,34,4,page_7,For
o,650.0,512.0,15.0,31,35,4,page_7,For
r,665.0,512.0,15.0,31,36,4,page_7,For
 ,680.0,512.0,15.0,31,37,4,page_7,
e,695.0,512.0,15.0,31,38,4,page_7,"example,"
x,710.0,512.0,15.0,31,39,4,page_7,"example,"
a,725.0,512.0,15.0,31,40,4,page_7,"example,"
m,740.0,512.0,15.0,31,41,4,page_7,"example,"
p,755.0,512.0,15.0,31,42,4,page_7,"example,"
l,770.0,512.0,15.0,31,43,4,page_7,"example,"
